pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
1073.00,464.00,calabrese_m,1.00,8/1/2015,14:49:01,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
1074.00,465.00,napolitana_s,1.00,8/1/2015,14:55:23,12.00,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
1075.00,466.00,spinach_fet_l,1.00,8/1/2015,15:30:10,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
1076.00,466.00,the_greek_xl,1.00,8/1/2015,15:30:10,25.50,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
1077.00,467.00,prsc_argla_s,1.00,8/1/2015,15:33:13,12.50,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
1078.00,468.00,four_cheese_l,1.00,8/1/2015,15:36:12,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
1079.00,468.00,pepperoni_l,1.00,8/1/2015,15:36:12,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
1080.00,469.00,bbq_ckn_m,1.00,8/1/2015,15:37:18,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
1081.00,469.00,sicilian_s,1.00,8/1/2015,15:37:18,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
1082.00,470.00,veggie_veg_s,1.00,8/1/2015,15:49:13,12.00,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
1083.00,471.00,ital_veggie_s,1.00,8/1/2015,16:20:26,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
1084.00,472.00,ital_veggie_l,1.00,8/1/2015,16:29:50,21.00,21,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
1085.00,472.00,ital_veggie_m,1.00,8/1/2015,16:29:50,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
1086.00,473.00,hawaiian_l,1.00,8/1/2015,16:41:27,16.50,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
1087.00,473.00,prsc_argla_m,1.00,8/1/2015,16:41:27,16.50,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
1088.00,473.00,southw_ckn_m,1.00,8/1/2015,16:41:27,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
1089.00,474.00,green_garden_s,1.00,8/1/2015,16:47:48,12.00,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
1090.00,474.00,pepperoni_s,1.00,8/1/2015,16:47:48,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
1091.00,475.00,big_meat_s,1.00,8/1/2015,17:15:17,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
1092.00,475.00,thai_ckn_l,1.00,8/1/2015,17:15:17,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
1093.00,476.00,pepperoni_m,1.00,8/1/2015,17:27:56,12.50,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
1094.00,476.00,prsc_argla_l,1.00,8/1/2015,17:27:56,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
1095.00,476.00,veggie_veg_m,1.00,8/1/2015,17:27:56,16.00,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
1096.00,477.00,green_garden_m,1.00,8/1/2015,17:30:04,16.00,16,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
1097.00,477.00,mexicana_m,1.00,8/1/2015,17:30:04,16.00,16,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
1098.00,478.00,calabrese_m,1.00,8/1/2015,17:35:56,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
1099.00,478.00,ckn_alfredo_m,1.00,8/1/2015,17:35:56,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
1100.00,479.00,five_cheese_l,1.00,8/1/2015,17:37:03,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
1101.00,479.00,ital_cpcllo_l,2.00,8/1/2015,17:37:03,20.50,41,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
1102.00,480.00,pepperoni_m,1.00,8/1/2015,17:41:31,12.50,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
1103.00,481.00,pepperoni_s,1.00,8/1/2015,17:41:37,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
1104.00,481.00,spinach_fet_s,1.00,8/1/2015,17:41:37,12.00,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
1105.00,482.00,green_garden_l,1.00,8/1/2015,17:52:42,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
1106.00,482.00,ital_supr_m,1.00,8/1/2015,17:52:42,16.50,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
1107.00,482.00,spicy_ital_s,1.00,8/1/2015,17:52:42,12.50,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
1108.00,483.00,bbq_ckn_l,1.00,8/1/2015,17:54:05,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
1109.00,483.00,napolitana_s,1.00,8/1/2015,17:54:05,12.00,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
1110.00,483.00,pep_msh_pep_s,1.00,8/1/2015,17:54:05,11.00,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
1111.00,483.00,spicy_ital_m,1.00,8/1/2015,17:54:05,16.50,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
1112.00,484.00,four_cheese_l,1.00,8/1/2015,18:02:54,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
1113.00,484.00,mexicana_l,1.00,8/1/2015,18:02:54,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
1114.00,485.00,cali_ckn_m,1.00,8/1/2015,18:07:31,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
1115.00,486.00,spinach_supr_s,1.00,8/1/2015,18:15:08,12.50,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
1116.00,487.00,hawaiian_s,1.00,8/1/2015,18:30:16,10.50,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
1117.00,487.00,sicilian_l,1.00,8/1/2015,18:30:16,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
1118.00,487.00,spinach_fet_l,1.00,8/1/2015,18:30:16,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
1119.00,488.00,veggie_veg_m,1.00,8/1/2015,18:46:02,16.00,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
1120.00,489.00,peppr_salami_l,1.00,8/1/2015,18:48:43,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
1121.00,490.00,big_meat_s,1.00,8/1/2015,18:49:24,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
1122.00,490.00,classic_dlx_m,1.00,8/1/2015,18:49:24,16.00,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
1123.00,490.00,napolitana_m,1.00,8/1/2015,18:49:24,16.00,16,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
1124.00,491.00,napolitana_s,1.00,8/1/2015,19:01:12,12.00,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
1125.00,491.00,pepperoni_l,1.00,8/1/2015,19:01:12,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
1126.00,491.00,peppr_salami_l,1.00,8/1/2015,19:01:12,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
1127.00,491.00,prsc_argla_m,1.00,8/1/2015,19:01:12,16.50,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
1128.00,492.00,ckn_pesto_l,1.00,8/1/2015,19:06:21,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
1129.00,492.00,sicilian_m,1.00,8/1/2015,19:06:21,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
1130.00,492.00,spinach_fet_m,1.00,8/1/2015,19:06:21,16.00,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
1131.00,493.00,ital_supr_l,1.00,8/1/2015,19:31:47,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
1132.00,494.00,five_cheese_l,1.00,8/1/2015,19:38:40,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
1133.00,494.00,four_cheese_l,1.00,8/1/2015,19:38:40,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
1134.00,494.00,mexicana_l,1.00,8/1/2015,19:38:40,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
1135.00,494.00,southw_ckn_l,1.00,8/1/2015,19:38:40,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
1136.00,495.00,ital_supr_m,1.00,8/1/2015,19:42:52,16.50,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
1137.00,495.00,sicilian_l,1.00,8/1/2015,19:42:52,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
1138.00,496.00,hawaiian_l,1.00,8/1/2015,19:46:18,16.50,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
1139.00,496.00,soppressata_s,1.00,8/1/2015,19:46:18,12.50,12.5,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
1140.00,497.00,veggie_veg_s,1.00,8/1/2015,19:49:26,12.00,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
1141.00,498.00,ital_supr_m,1.00,8/1/2015,20:02:25,16.50,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
1142.00,499.00,calabrese_s,1.00,8/1/2015,21:10:46,12.25,12.25,S,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
1143.00,499.00,four_cheese_l,1.00,8/1/2015,21:10:46,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
1144.00,499.00,mexicana_m,1.00,8/1/2015,21:10:46,16.00,16,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
1145.00,499.00,pep_msh_pep_m,1.00,8/1/2015,21:10:46,14.50,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
1146.00,500.00,mediterraneo_m,1.00,8/1/2015,21:46:49,16.00,16,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
1147.00,501.00,cali_ckn_s,1.00,8/1/2015,21:51:31,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
1148.00,501.00,hawaiian_s,1.00,8/1/2015,21:51:31,10.50,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
1149.00,501.00,southw_ckn_l,1.00,8/1/2015,21:51:31,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
1150.00,502.00,ital_veggie_m,1.00,8/1/2015,22:26:08,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
1151.00,503.00,pepperoni_l,1.00,9/1/2015,11:16:21,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
1152.00,503.00,sicilian_m,1.00,9/1/2015,11:16:21,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
1153.00,504.00,the_greek_l,1.00,9/1/2015,11:48:18,20.50,20.5,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
1154.00,505.00,pepperoni_m,1.00,9/1/2015,11:55:10,12.50,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
1155.00,505.00,the_greek_xl,1.00,9/1/2015,11:55:10,25.50,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
1156.00,506.00,spinach_fet_m,1.00,9/1/2015,12:02:09,16.00,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
1157.00,507.00,ckn_pesto_s,1.00,9/1/2015,12:06:03,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
1158.00,508.00,cali_ckn_m,1.00,9/1/2015,12:13:32,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
1159.00,508.00,cali_ckn_s,1.00,9/1/2015,12:13:32,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
1160.00,508.00,pepperoni_m,1.00,9/1/2015,12:13:32,12.50,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
1161.00,509.00,spicy_ital_l,1.00,9/1/2015,12:13:58,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
1162.00,510.00,classic_dlx_m,1.00,9/1/2015,12:15:03,16.00,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
1163.00,510.00,classic_dlx_s,1.00,9/1/2015,12:15:03,12.00,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
1164.00,510.00,ital_supr_l,1.00,9/1/2015,12:15:03,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
1165.00,510.00,spicy_ital_l,1.00,9/1/2015,12:15:03,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
1166.00,511.00,five_cheese_l,1.00,9/1/2015,12:18:21,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
1167.00,512.00,ital_veggie_m,1.00,9/1/2015,12:19:24,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
1168.00,513.00,four_cheese_l,1.00,9/1/2015,12:22:48,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
1169.00,513.00,ital_veggie_m,1.00,9/1/2015,12:22:48,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
1170.00,513.00,pepperoni_l,1.00,9/1/2015,12:22:48,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
1171.00,513.00,thai_ckn_l,1.00,9/1/2015,12:22:48,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
1172.00,514.00,classic_dlx_s,1.00,9/1/2015,12:26:47,12.00,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
1173.00,515.00,ckn_pesto_l,1.00,9/1/2015,13:07:37,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
1174.00,515.00,mediterraneo_l,1.00,9/1/2015,13:07:37,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
1175.00,516.00,napolitana_l,1.00,9/1/2015,13:09:09,20.50,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
1176.00,516.00,veggie_veg_l,1.00,9/1/2015,13:09:09,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
1177.00,517.00,mexicana_m,1.00,9/1/2015,13:09:11,16.00,16,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
1178.00,518.00,big_meat_s,1.00,9/1/2015,13:11:25,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
1179.00,518.00,prsc_argla_l,1.00,9/1/2015,13:11:25,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
1180.00,518.00,sicilian_s,1.00,9/1/2015,13:11:25,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
1181.00,519.00,prsc_argla_s,1.00,9/1/2015,13:15:20,12.50,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
1182.00,520.00,spin_pesto_l,1.00,9/1/2015,13:22:33,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
1183.00,521.00,thai_ckn_s,1.00,9/1/2015,13:43:07,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
1184.00,522.00,bbq_ckn_s,1.00,9/1/2015,14:09:33,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
1185.00,522.00,big_meat_s,1.00,9/1/2015,14:09:33,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
1186.00,522.00,classic_dlx_s,1.00,9/1/2015,14:09:33,12.00,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
1187.00,522.00,five_cheese_l,1.00,9/1/2015,14:09:33,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
1188.00,522.00,four_cheese_l,2.00,9/1/2015,14:09:33,17.95,35.9,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
1189.00,522.00,green_garden_s,1.00,9/1/2015,14:09:33,12.00,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
1190.00,522.00,ital_cpcllo_m,2.00,9/1/2015,14:09:33,16.00,32,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
1191.00,522.00,ital_veggie_l,1.00,9/1/2015,14:09:33,21.00,21,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
1192.00,522.00,sicilian_l,1.00,9/1/2015,14:09:33,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
1193.00,522.00,the_greek_l,1.00,9/1/2015,14:09:33,20.50,20.5,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
1194.00,522.00,the_greek_m,1.00,9/1/2015,14:09:33,16.00,16,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
1195.00,523.00,prsc_argla_m,1.00,9/1/2015,14:42:14,16.50,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
1196.00,524.00,sicilian_s,1.00,9/1/2015,14:51:35,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
1197.00,524.00,thai_ckn_m,1.00,9/1/2015,14:51:35,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
1198.00,525.00,pepperoni_l,1.00,9/1/2015,15:08:46,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
1199.00,526.00,cali_ckn_l,1.00,9/1/2015,15:10:13,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
1200.00,526.00,five_cheese_l,1.00,9/1/2015,15:10:13,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
1201.00,527.00,four_cheese_l,1.00,9/1/2015,15:23:37,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
1202.00,527.00,southw_ckn_l,1.00,9/1/2015,15:23:37,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
1203.00,528.00,ital_cpcllo_m,1.00,9/1/2015,15:27:21,16.00,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
1204.00,529.00,calabrese_m,1.00,9/1/2015,15:31:01,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
1205.00,529.00,cali_ckn_m,2.00,9/1/2015,15:31:01,16.75,33.5,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
1206.00,529.00,hawaiian_s,1.00,9/1/2015,15:31:01,10.50,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
